0.1	0.05373705976988255
0.2	0.05189478403210693
0.3	0.1318658530426659
0.4	0.1476313535810373
0.5	0.26963530979872447
0.6	0.23507883716238853
0.7000000000000001	0.28562381946335663
0.8	0.3794662332976578
0.9000000000000001	0.42118099379534163
1.0000000000000002	0.4498015934618434
1.0999999999999999	0.4957375402974272
1.2	0.5083075727262998
1.3	0.5666860774932538
1.4000000000000001	0.5560300868928916
1.5	0.656922424303097
1.6	0.7163661649784934
1.7000000000000002	0.7433858545630693
1.8000000000000003	0.7949796729233083
1.9000000000000004	0.8168926154515622
2.	0.9090602656882962
2.1	0.9392636388847523
2.2	0.9774942882425246
2.3	1.0390423129645943
2.4	1.1058504702155842
2.5	1.1060537871984504
2.6	1.0746410104124604
2.7	1.2388384809608521
2.8000000000000003	1.2320251163218887
2.9000000000000004	1.2483726511804445
3.0000000000000004	1.3212210291413804
3.1	1.3599872567983682
3.2	1.3960283791960233
3.3000000000000003	1.402643176501857
3.4000000000000004	1.4796266709321173
3.5000000000000004	1.5515248322686013
3.6000000000000005	1.5543530251411533
3.7000000000000006	1.6322578024241885
3.8	1.6126710188160107
3.9	1.7402382486245629
4.	1.6881989075361328
4.1000000000000005	1.758418664772288
4.2	1.79148069868303
4.300000000000001	1.8288822448227695
4.4	1.9018482252376339
4.5	1.9243074192156089
4.6	1.9639439562490593
4.7	2.025315980643584
4.8	2.0170835010897266
4.9	2.099806234428745
5.	2.10491233550681
5.1000000000000005	2.1741043427534934
5.2	2.2002350531525185
5.300000000000001	2.2173742820424236
5.4	2.2519026989806
5.5	2.3089237988479
5.6000000000000005	2.353100427788285
5.7	2.4553306355564266
5.800000000000001	2.415843665597753
5.9	2.524392127157661
6.000000000000001	2.5296485271708407
6.1	2.5954696442487517
6.2	2.6070489825063476
6.3	2.677105306364462
6.4	2.7020169716300297
6.5	2.7465825496735845
6.6000000000000005	2.7682770328771866
6.7	2.7860787326251737
6.800000000000001	2.83863722897476
6.9	2.912106846811396
7.000000000000001	2.9407284642111793
7.1000000000000005	3.0298338181015456
7.200000000000001	2.974751806054997
7.300000000000001	3.034170514594851
7.3999999999999995	3.079987202049781
7.5	3.1137475152584138
7.6	3.1695594472185835
7.7	3.220349046931033
7.8	3.1668818876922655
7.9	3.206488162788668
8.	3.318280541780624
8.1	3.341359131287899
8.200000000000001	3.379476702984793
8.3	3.384795061075629
8.4	3.4891112011376118
8.5	3.5078236393738123
8.600000000000001	3.4884272554297993
8.700000000000001	3.574043441601992
8.8	3.606576553582972
8.9	3.67248568354931
9.	3.714900366841528
9.1	3.7001482991654786
9.2	3.7820380495782717
9.3	3.816608824717132
9.4	3.7836317487236797
9.5	3.870723045188826
9.6	3.8994267616860183
9.700000000000001	4.007025357340219
9.8	3.969234138431716
9.9	4.025283388208823
10.	4.042205812088398
